client_id,ndc,lottery_winner,book_date,cottage,arrival,departure,days,weeks,extra_days,persons,total_days_person,season,nights_w,dayprice_w,weekprice_w,nights_d,dayprice_d,painting_week,discount,discount_euro,early_booking_discount,cottage_total,extra_bed,cleaning,phone,internet,other_charges,final_total,net,IVA 6%,IVA 23%,date_deposit_25_perct,deposit_25_perct,date_rest,rest_75_perct,arrival_week_day,departure_week_day
225,0.0,0.0,2014-03-17,Casa Marcanta,2014-03-17,2014-03-24,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,79.8,0.0,0.0,79.8,0.0,478.8,,60.0,,,,478.8,451.6981132075472,27.10188679245283,,,,2014-03-17,478.8,0.0,0.0
226,0.0,0.0,2014-03-04,Casa Marcanta,2014-09-23,2014-10-02,9.0,1.0,2.0,2.0,18.0,mid,0.0,0.0,643.0,0.0,103.0,0.0,0.0,212.25,0.0,636.75,,60.0,,36.0,,696.75,657.311320754717,39.43867924528302,,2014-03-04,174.1875,2014-08-26,522.5625,1.0,3.0
193,0.0,0.0,2014-03-13,Casa Boa,2014-05-03,2014-05-12,9.0,1.0,2.0,2.0,18.0,mid,0.0,0.0,643.0,0.0,103.0,0.0,0.0,212.25,0.0,636.75,,60.0,,36.0,,696.75,657.311320754717,39.43867924528302,,2014-03-13,174.1875,2014-04-07,522.5625,5.0,0.0
228,0.0,0.0,2014-05-02,Casa Valorosa,2014-05-02,2014-05-09,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,79.8,0.0,0.0,0.0,0.0,558.6,,,,,,558.6,526.9811320754717,31.6188679245283,,,,2014-05-02,558.6,4.0,4.0
229,0.0,0.0,2014-08-04,Casa Boa,2014-08-04,2014-08-18,14.0,0.0,14.0,2.0,28.0,high,0.0,0.0,0.0,0.0,103.4,0.0,0.0,0.0,0.0,1447.6000000000001,,60.0,,56.0,,1447.6000000000001,1365.6603773584907,81.93962264150944,,,,2014-08-04,1447.6000000000001,0.0,0.0
230,0.0,0.0,2014-09-15,Casa Boa,2014-09-15,2014-09-22,7.0,0.0,7.0,3.0,21.0,mid,0.0,0.0,0.0,0.0,79.8,0.0,0.0,0.0,0.0,558.6,,60.0,,,,558.6,526.9811320754717,31.6188679245283,,,,2014-09-15,558.6,0.0,0.0
231,0.0,0.0,2014-04-18,Casa Boa,2014-04-18,2014-04-25,7.0,0.0,7.0,4.0,28.0,mid,0.0,0.0,0.0,0.0,79.8,0.0,0.0,0.0,0.0,558.6,,60.0,,28.0,,558.6,526.9811320754717,31.6188679245283,,,,2014-04-18,558.6,4.0,4.0
232,0.0,0.0,2014-04-02,Casa Marcanta,2014-07-15,2014-07-22,7.0,1.0,0.0,4.0,28.0,high,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,,60.0,,28.0,,860.0,811.3207547169811,48.679245283018865,,2014-04-02,215.0,2014-06-23,645.0,1.0,1.0
233,0.0,0.0,2014-04-25,Casa Valorosa,2014-08-08,2014-08-19,11.0,1.0,11.0,5.0,55.0,high,0.0,0.0,0.0,0.0,103.4,0.0,0.0,0.0,0.0,1137.4,,60.0,,44.0,25.0,1137.4,1073.0188679245284,64.3811320754717,,2014-04-25,284.35,2014-07-16,853.0500000000001,4.0,1.0
234,0.0,0.0,2014-04-25,Casa Basta,2014-04-25,2014-05-02,7.0,0.0,7.0,5.0,35.0,mid,0.0,0.0,0.0,0.0,101.6,0.0,0.0,0.0,0.0,711.1999999999999,,60.0,,28.0,,711.1999999999999,670.943396226415,40.2566037735849,,,,2014-04-25,711.1999999999999,4.0,4.0
235,0.0,0.0,2014-05-05,Casa Boa,2014-09-01,2014-09-15,14.0,2.0,0.0,2.0,28.0,high/mid,0.0,0.0,800.0,0.0,643.0,0.0,0.0,0.0,0.0,1398.142857142857,,60.0,,56.0,,1458.142857142857,1375.6064690026953,82.53638814016172,,2014-05-05,364.5357142857143,2014-08-08,1093.607142857143,0.0,0.0
236,0.0,0.0,2014-05-22,Casa Basta,2014-07-30,2014-08-08,9.0,1.0,2.0,5.0,45.0,high,0.0,0.0,1068.0,0.0,168.0,0.0,0.0,0.0,0.0,1404.0,,60.0,0.6,36.0,,1464.0,1381.132075471698,82.86792452830188,,2014-05-22,366.0,2014-07-07,1098.0,2.0,4.0
237,0.0,0.0,2014-05-19,Casa Marcanta,2014-06-17,2014-06-24,7.0,1.0,0.0,3.0,21.0,high/mid,0.0,0.0,643.0,0.0,800.0,0.0,0.0,0.0,0.0,710.2857142857142,,60.0,,,,770.2857142857142,726.7,43.602000000000004,,,,2014-05-19,770.29,1.0,1.0
238,0.0,0.0,2014-05-26,Casa Valorosa,2014-07-19,2014-07-29,10.0,1.0,3.0,4.0,40.0,high,0.0,0.0,800.0,0.0,129.0,0.0,0.0,118.7,0.0,1068.3,,60.0,,40.0,,1068.3,1007.8301886792452,60.46981132075471,,2014-05-26,267.075,2014-06-26,801.22,5.0,1.0
239,0.0,0.0,2014-05-23,Unknown,2000-01-01,2000-01-01,7.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,,,,,,344.0,324.52830188679246,19.471698113207548,,2014-05-23,344.0,,,8.0,8.0
240,0.0,0.0,2014-05-26,Casa Valorosa,2014-10-01,2014-10-09,8.0,1.0,0.0,2.0,16.0,mid,0.0,0.0,643.0,0.0,0.0,428.0,0.0,107.1,0.0,535.9,,,,32.0,,963.9,909.3396226415095,54.56037735849057,,2014-05-26,240.975,2014-08-14,722.92,2.0,3.0
241,0.0,0.0,2014-08-08,Casa Basta,2014-08-08,2014-08-22,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,134.5,0.0,0.0,269.0,0.0,1614.0,,60.0,,36.0,,1614.0,1522.6415094339623,91.35849056603773,,,,2014-08-08,1614.0,4.0,4.0
242,0.0,0.0,2014-08-20,Casa Marcanta,2014-08-20,2014-08-29,9.0,0.0,9.0,2.0,18.0,high,0.0,0.0,0.0,0.0,103.4,0.0,0.0,103.4,0.0,827.2,,60.0,,,,827.2,780.377358490566,46.822641509433964,,,,2014-08-20,827.2,2.0,4.0
243,0.0,0.0,2014-07-04,Casa Marcanta,2014-07-04,2014-07-11,7.0,0.0,7.0,5.0,35.0,high,0.0,0.0,0.0,0.0,103.4,0.0,0.0,103.4,0.0,620.4000000000001,,60.0,,28.0,,620.4000000000001,585.2830188679246,35.11698113207547,,,,2014-07-04,620.4000000000001,4.0,4.0
244,0.0,0.0,2014-07-10,Casa Valorosa,2014-07-10,2014-07-13,3.0,0.0,3.0,6.0,18.0,high,0.0,0.0,0.0,0.0,129.0,0.0,0.0,19.35,0.0,367.65,,60.0,,,,427.65,403.4433962264151,24.206603773584902,,,,2014-07-11,427.65,3.0,6.0
245,0.0,0.0,2014-08-11,Casa Marcanta,2014-08-11,2014-08-20,9.0,0.0,9.0,4.0,36.0,high,0.0,0.0,0.0,0.0,103.4,0.0,0.0,103.4,0.0,827.2,,60.0,,,25.0,827.2,780.377358490566,46.822641509433964,,,,2014-08-11,827.2,0.0,2.0
80,0.0,0.0,2014-07-21,Casa Basta,2014-10-02,2014-10-09,7.0,1.0,0.0,0.0,0.0,mid,0.0,0.0,714.0,0.0,0.0,0.0,0.0,71.4,0.0,642.6,,,,28.0,,642.6,606.2264150943396,36.37358490566037,,2014-07-21,160.65,2014-08-18,481.95000000000005,3.0,3.0
247,0.0,0.0,2014-08-11,Casa Boa,2014-09-22,2014-09-29,7.0,1.0,0.0,4.0,28.0,mid,0.0,0.0,643.0,0.0,0.0,0.0,0.0,344.0,0.0,299.0,,60.0,,28.0,,359.0,338.6792452830189,20.32075471698113,,,,2014-08-11,359.0,0.0,0.0
248,0.0,0.0,2014-09-15,Casa Valorosa,2014-09-15,2014-09-29,14.0,0.0,14.0,3.0,42.0,mid,0.0,0.0,0.0,0.0,79.8,0.0,0.0,159.6,0.0,957.6,,60.0,,,,957.6,903.3962264150944,54.20377358490566,,,,2014-09-15,957.6,0.0,0.0
249,0.0,0.0,2014-08-18,Casa Marcanta,2014-10-02,2014-10-09,7.0,1.0,0.0,1.0,7.0,mid,0.0,0.0,714.0,0.0,0.0,0.0,0.0,71.4,0.0,642.6,,,,28.0,,642.6,606.2264150943396,36.37358490566037,,2014-08-18,160.65,2014-09-02,481.95000000000005,3.0,3.0
250,0.0,0.0,2014-08-10,Casa Valorosa,2014-09-07,2014-09-15,8.0,1.0,1.0,2.0,16.0,mid,0.0,0.0,643.0,0.0,103.0,0.0,0.0,74.6,0.0,671.4,,60.0,,32.0,,731.4,690.0,41.4,,,,2014-08-10,731.4,6.0,0.0
97,0.0,0.0,2014-09-04,Casa Marcanta,2014-10-02,2014-10-09,7.0,1.0,0.0,1.0,7.0,mid,0.0,0.0,714.0,0.0,0.0,0.0,0.0,71.4,0.0,642.6,,,,,,642.6,606.2264150943396,36.37358490566037,,,,2014-09-04,642.6,3.0,3.0
59,0.0,0.0,2014-10-16,Casa Boa,2015-08-05,2015-08-12,7.0,1.0,0.0,4.0,28.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,82.0,0.0,738.0,,60.0,,,,798.0,752.8301886792452,45.16981132075471,,2014-10-16,215.0,2015-07-08,583.0,2.0,2.0
253,0.0,0.0,2014-10-27,Casa Boa,2015-05-02,2015-05-09,7.0,1.0,0.0,4.0,28.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,,,,,,550.0,518.867924528302,31.132075471698116,,2014-10-27,137.5,2015-04-04,412.5,5.0,5.0
254,0.0,0.0,2014-11-19,Casa Basta,2015-05-02,2015-05-09,7.0,1.0,0.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,,,,,,400.0,377.35849056603774,22.641509433962263,,2014-11-19,100.0,2015-04-04,300.0,5.0,5.0
161,0.0,0.0,2014-11-05,Casa Boa,2015-04-23,2015-04-30,7.0,1.0,0.0,2.0,14.0,mid,0.0,0.0,660.0,0.0,0.0,0.0,0.0,66.0,0.0,594.0,,60.0,,,,654.0,616.9811320754717,37.0188679245283,,2014-11-05,171.75,2015-03-26,482.25,3.0,3.0
255,0.0,0.0,2015-04-04,Casa Marcanta,2015-05-02,2015-05-09,7.0,1.0,0.0,4.0,28.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,,,,,,550.0,518.867924528302,31.132075471698116,,2015-11-06,137.5,2015-04-04,412.5,5.0,5.0
1,0.0,0.0,2014-11-17,Casa Boa,2014-12-19,2015-01-03,15.0,2.0,1.0,2.0,30.0,high,0.0,0.0,800.0,0.0,103.0,0.0,0.0,164.24300000000002,0.0,1478.1855714285716,,60.0,,,,1538.1855714285716,1451.11846361186,87.0671078167116,,,,2014-11-17,1538.1855714285716,4.0,5.0
247,0.0,0.0,2014-12-01,Casa Boa,2015-07-20,2015-07-31,11.0,1.0,4.0,2.0,22.0,high,0.0,0.0,820.0,0.0,126.0,0.0,0.0,132.4,0.0,1191.6,,60.0,,,,1251.6,1180.754716981132,70.84528301886792,,2014-12-01,312.9,2015-06-22,938.6999999999999,0.0,4.0
168,0.0,0.0,2014-12-19,Casa Basta,2015-01-16,2015-01-19,3.0,0.0,3.0,6.0,18.0,low,0.0,0.0,0.0,0.0,110.0,0.0,0.0,33.0,0.0,297.0,,60.0,,,,357.0,336.79245283018867,20.20754716981132,,,89.25,2014-12-19,267.75,4.0,0.0
257,0.0,0.0,2014-12-03,Casa Marcanta,2015-07-13,2015-07-27,14.0,2.0,0.0,5.0,70.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,164.0,0.0,1476.0,,60.0,,,,1536.0,1449.056603773585,86.9433962264151,,2014-12-03,384.0,2015-06-15,1152.0,0.0,0.0
161,0.0,0.0,2014-12-31,Casa Boa,2015-10-08,2015-10-16,8.0,1.0,1.0,2.0,16.0,mid,0.0,0.0,660.0,0.0,106.0,234.9,0.0,76.6,0.0,689.4,,60.0,,,,984.3,928.5849056603773,55.71509433962264,,2014-12-31,246.075,2015-09-10,738.22,3.0,4.0
59,0.0,0.0,2014-10-16,Casa Boa,2015-08-05,2015-08-12,7.0,1.0,0.0,4.0,28.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,82.0,0.0,738.0,,60.0,,,,798.0,752.8301886792452,45.16981132075471,,2014-10-16,215.0,2015-07-15,583.0,2.0,2.0
253,0.0,0.0,2014-10-27,AMOK-week,2015-04-30,2015-05-07,7.0,1.0,0.0,0.0,0.0,mid,0.0,0.0,250.0,0.0,150.0,0.0,150.0,0.0,0.0,550.0,,,,,,550.0,518.867924528302,31.132075471698116,,2014-10-27,137.5,2015-04-30,412.5,3.0,3.0
254,0.0,0.0,2014-11-19,AMOK-week,2015-04-30,2015-05-07,7.0,1.0,0.0,0.0,0.0,mid,0.0,0.0,250.0,0.0,150.0,0.0,0.0,0.0,0.0,400.0,,,,,,400.0,377.35849056603774,22.641509433962263,,2014-11-19,100.0,2015-04-29,300.0,3.0,3.0
161,0.0,0.0,2014-11-05,Casa Boa,2015-04-23,2015-04-30,7.0,1.0,0.0,2.0,14.0,mid,0.0,0.0,660.0,0.0,0.0,0.0,0.0,66.0,0.0,594.0,,60.0,,28.0,,654.0,616.9811320754717,37.0188679245283,,2014-11-05,171.75,2015-03-26,482.25,3.0,3.0
255,0.0,0.0,2015-04-04,AMOK-week,2015-04-30,2015-05-07,7.0,1.0,0.0,0.0,0.0,mid,0.0,0.0,250.0,0.0,150.0,0.0,150.0,0.0,0.0,550.0,,,,,,550.0,518.867924528302,31.132075471698116,,2015-11-06,137.5,2015-04-04,412.5,3.0,3.0
247,0.0,0.0,2014-12-01,Casa Boa,2015-07-20,2015-07-31,11.0,1.0,4.0,2.0,22.0,high,0.0,0.0,820.0,0.0,126.0,0.0,0.0,132.4,0.0,1191.6,,60.0,,44.0,,1251.6,1180.754716981132,70.84528301886792,,2014-12-01,312.9,2015-06-22,938.6999999999999,0.0,4.0
257,0.0,0.0,2014-12-03,Casa Marcanta,2015-07-13,2015-07-27,14.0,2.0,0.0,5.0,70.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,164.0,0.0,1476.0,,60.0,,56.0,,1536.0,1449.056603773585,86.9433962264151,,2014-12-03,384.0,2015-06-15,1152.0,0.0,0.0
161,0.0,0.0,2014-12-31,Casa Boa,2015-10-08,2015-10-16,8.0,1.0,1.0,2.0,16.0,mid,0.0,0.0,660.0,0.0,106.0,495.9,0.0,76.6,0.0,689.4,,60.0,,32.0,,1245.3,1174.811320754717,70.48867924528301,,2014-12-31,246.08,2015-09-10,999.2199999999999,3.0,4.0
1,0.0,0.0,2014-12-19,Casa Boa,2014-12-19,2015-01-03,15.0,0.0,0.0,2.0,30.0,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,60.0,,,,,,,,,,4.0,5.0
214,0.0,0.0,2015-01-19,Casa Valorosa,2015-07-15,2015-07-29,14.0,2.0,0.0,4.0,56.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,164.0,0.0,1476.0,,60.0,,56.0,,1536.0,1449.056603773585,86.9433962264151,,2015-01-19,384.0,2015-06-17,1152.0,2.0,2.0
168,0.0,0.0,2015-01-05,Casa Marcanta,2015-01-16,2015-01-19,3.0,0.0,3.0,4.0,12.0,low,0.0,0.0,0.0,0.0,83.0,0.0,0.0,24.9,0.0,224.1,,60.0,,,,284.1,268.0188679245283,16.081132075471697,,,,2015-01-05,284.1,4.0,0.0
258,0.0,0.0,2015-01-30,Casa Valorosa,2015-05-29,2015-06-12,14.0,2.0,0.0,2.0,28.0,mid,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,,60.0,,56.0,,1380.0,1301.8867924528302,78.11320754716981,,2015-01-30,345.0,2015-05-01,1035.0,4.0,4.0
259,0.0,0.0,2015-01-19,Casa Valorosa,2015-08-01,2015-08-16,15.0,2.0,1.0,4.0,60.0,high,0.0,0.0,820.0,0.0,132.0,0.0,0.0,0.0,0.0,1772.0,,60.0,,60.0,,1832.0,1728.301886792453,103.69811320754717,,2015-01-19,458.0,2015-07-16,1374.0,5.0,6.0
260,0.0,0.0,2015-05-07,Casa Marcanta,2015-05-18,2015-05-25,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,81.8,0.0,490.8,,60.0,,,,490.8,463.01886792452837,27.7811320754717,,2015-05-07,73.62,2015-05-18,417.18,0.0,0.0
261,0.0,0.0,2015-01-30,Casa Boa,2015-05-27,2015-06-09,13.0,1.0,6.0,2.0,26.0,mid,0.0,0.0,660.0,0.0,106.0,0.0,0.0,0.0,0.0,1296.0,,60.0,,52.0,,1356.0,1279.245283018868,76.75471698113208,,2015-01-30,339.0,2015-03-17,1017.0,2.0,1.0
262,0.0,0.0,2015-02-04,Casa Marcanta,2015-07-27,2015-08-10,14.0,2.0,0.0,5.0,70.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,164.0,0.0,1476.0,,60.0,,56.0,,1536.0,1449.056603773585,86.9433962264151,,2015-02-04,384.0,2015-06-26,1152.0,0.0,0.0
263,0.0,0.0,2015-02-12,Casa Basta,2015-08-10,2015-08-24,14.0,2.0,0.0,5.0,70.0,high,0.0,0.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,,60.0,,56.0,,2250.0,2122.6415094339623,127.35849056603773,,2015-02-12,562.5,2015-07-10,1687.5,0.0,0.0
1,0.0,0.0,2015-02-20,Casa Basta,2015-07-03,2015-07-24,21.0,3.0,0.0,2.0,42.0,high,0.0,0.0,1095.0,0.0,0.0,0.0,825.0,246.0,0.0,2214.0,,60.0,,84.0,,2274.0,2145.2830188679245,128.71698113207546,,2015-02-20,568.3,2015-06-08,1705.5,4.0,4.0
264,0.0,0.0,2015-02-11,Casa Basta,2015-07-27,2015-08-10,14.0,2.0,0.0,4.0,56.0,high,0.0,0.0,1095.0,0.0,0.0,0.0,0.0,550.0,0.0,1640.0,,60.0,,56.0,,1700.0,1603.7735849056603,96.22641509433961,,2015-02-11,425.0,2015-06-29,1275.0,0.0,0.0
265,0.0,0.0,2015-02-20,Casa Marcanta,2015-08-10,2015-08-20,10.0,1.0,3.0,4.0,40.0,high,0.0,0.0,820.0,0.0,132.0,0.0,0.0,0.0,0.0,1216.0,,60.0,,40.0,,1276.0,1203.7735849056605,72.22641509433963,,2015-02-20,319.0,2015-07-18,957.0,0.0,3.0
266,0.0,0.0,2015-02-23,Casa Boa,2015-06-09,2015-06-27,18.0,1.0,4.0,2.0,36.0,high/mid,0.0,0.0,660.0,0.0,106.0,0.0,820.0,0.0,0.0,1904.0,,60.0,,12.0,,1964.0,1852.830188679245,111.1698113207547,,2015-02-23,491.0,2015-05-08,1473.0,1.0,5.0
267,0.0,0.0,2015-02-23,Casa Valorosa,2015-04-24,2015-05-01,7.0,1.0,0.0,2.0,14.0,mid,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,,60.0,,28.0,,720.0,679.2452830188679,40.75471698113207,,2015-02-23,180.0,2015-04-17,540.0,4.0,4.0
268,0.0,0.0,2015-02-25,Casa Marcanta,2015-05-25,2015-06-01,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,572.6,,60.0,,24.0,,572.6,540.1886792452831,32.41132075471698,,2015-02-25,143.15,2015-04-27,429.45000000000005,0.0,0.0
269,0.0,0.0,2015-02-28,Casa Basta,2015-04-13,2015-04-20,7.0,1.0,0.0,1.0,7.0,mid,0.0,0.0,330.0,0.0,0.0,384.0,0.0,0.0,0.0,330.0,,,,,,714.0,673.5849056603773,40.41509433962264,,2015-02-28,178.5,2015-03-17,535.5,0.0,0.0
74,0.0,0.0,2015-03-30,Casa Basta,2015-04-13,2015-04-20,7.0,1.0,0.0,1.0,7.0,mid,0.0,0.0,330.0,0.0,0.0,384.0,0.0,539.0,0.0,175.0,,,,,,175.0,165.0943396226415,9.90566037735849,,,,2015-03-30,175.0,0.0,0.0
270,0.0,0.0,2015-03-30,Casa Basta,2015-04-13,2015-04-20,7.0,1.0,0.0,1.0,7.0,mid,0.0,0.0,330.0,0.0,0.0,384.0,0.0,539.0,0.0,175.0,,,,,,175.0,165.0943396226415,9.90566037735849,,,,2015-03-30,175.0,0.0,0.0
271,0.0,0.0,2015-03-31,Casa Boa,2015-05-20,2015-05-27,7.0,1.0,0.0,3.0,21.0,mid,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,,60.0,,28.0,,720.0,679.2452830188679,40.75471698113207,,2015-03-31,180.0,2015-05-04,540.0,2.0,2.0
272,0.0,0.0,2015-04-14,Casa Boa,2015-08-13,2015-08-20,7.0,1.0,0.0,2.0,14.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,,60.0,,28.0,,880.0,830.188679245283,49.811320754716974,,2015-04-14,220.0,2015-07-09,660.0,3.0,3.0
273,0.0,0.0,2015-05-07,Casa Basta,2015-05-11,2015-05-20,9.0,0.0,9.0,3.0,27.0,mid,0.0,0.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,832.0,,60.0,,,,832.0,784.9056603773585,47.094339622641506,,2015-05-07,124.8,2015-05-11,707.2,0.0,2.0
274,0.0,0.0,2015-04-23,Casa Valorosa,2015-08-16,2015-08-21,5.0,0.0,5.0,6.0,30.0,high,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,660.0,,60.0,,20.0,,720.0,679.2452830188679,40.75471698113207,,2015-04-23,180.0,2015-07-20,540.0,6.0,4.0
275,0.0,0.0,2015-05-11,Casarão Novo,2015-08-10,2015-08-24,14.0,2.0,0.0,5.0,70.0,high,0.0,0.0,1276.0,0.0,0.0,0.0,0.0,737.0,0.0,1815.0,,60.0,,,25.0,1900.0,1792.4528301886792,107.54716981132074,,2015-05-11,475.0,2015-07-09,1425.0,0.0,0.0
275,0.0,0.0,2015-08-24,Casarão Novo,2015-08-24,2015-08-26,2.0,0.0,2.0,0.0,0.0,high,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,416.0,,,,,77.06,493.06,455.10323669274425,27.306194201564654,14.409593495934958,,,2015-08-26,493.06,0.0,2.0
276,0.0,0.0,2015-06-11,Casa Boa and Casa Valorosa,2015-07-29,2015-08-05,7.0,1.0,0.0,4.0,28.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,,60.0,,28.0,,880.0,830.188679245283,49.811320754716974,,2015-06-11,220.0,2015-07-01,660.0,2.0,2.0
277,0.0,0.0,2015-06-18,Casa Marcanta,2015-06-26,2015-06-28,2.0,0.0,2.0,3.0,6.0,high,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,264.0,,60.0,,4.0,,324.0,305.66037735849056,18.339622641509433,,,,2015-06-18,324.0,4.0,6.0
278,0.0,0.0,2015-06-17,Casa Marcanta,2015-06-17,2015-06-26,9.0,0.0,9.0,2.0,18.0,high/mid,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,881.4,,60.0,,36.0,,881.4,831.5094339622641,49.890566037735844,,,,2015-06-17,881.4,2.0,4.0
279,0.0,0.0,2015-09-01,Casa Marcanta,2015-09-07,2015-09-21,14.0,0.0,14.0,2.0,28.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,1145.2,,60.0,,56.0,,1145.2,1080.3773584905662,64.82264150943396,,2015-09-01,171.78,2015-10-07,973.4200000000001,0.0,0.0
280,0.0,0.0,2015-07-17,Casa Marcanta,2015-08-22,2015-08-29,7.0,1.0,0.0,5.0,35.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,,60.0,,,25.0,880.0,830.188679245283,49.811320754716974,,2015-07-17,220.0,2015-07-27,660.0,5.0,5.0
281,0.0,0.0,2015-07-20,Casa Valorosa,2015-08-23,2015-08-30,7.0,1.0,0.0,7.0,49.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,,60.0,,,25.0,880.0,830.188679245283,49.811320754716974,,2015-07-20,220.0,2015-07-24,660.0,6.0,6.0
282,0.0,0.0,2015-07-29,Casa Valorosa,2015-09-02,2015-09-14,12.0,1.0,5.0,2.0,24.0,mid,0.0,0.0,660.0,0.0,106.0,0.0,0.0,0.0,0.0,1190.0,,60.0,,,,1250.0,1179.245283018868,70.75471698113208,,2015-07-29,312.5,2015-08-03,937.5,2.0,0.0
283,0.0,0.0,2015-09-03,Casa Basta,2015-09-09,2015-09-13,4.0,0.0,4.0,3.0,12.0,mid,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,416.0,,60.0,,16.0,,416.0,392.45283018867923,23.547169811320753,,2015-09-03,62.4,2015-10-09,353.6,2.0,6.0
284,0.0,0.0,2015-08-15,Casa Boa,2015-08-22,2015-08-29,7.0,1.0,0.0,6.0,42.0,high,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,,60.0,,28.0,,880.0,830.188679245283,49.811320754716974,,,,2015-08-15,880.0,5.0,5.0
285,0.0,0.0,2015-08-17,Casa Marcanta,2015-10-17,2015-10-23,6.0,0.0,6.0,4.0,24.0,mid,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,636.0,,60.0,4.6499999999999995,24.0,,696.0,656.6037735849056,39.39622641509434,,2015-08-17,174.0,2015-09-07,522.0,5.0,4.0
286,0.0,0.0,2015-09-07,Casa Marcanta,2015-09-21,2015-09-28,7.0,0.0,7.0,3.0,21.0,mid,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,572.6,,,,,,572.6,540.1886792452831,32.41132075471698,,2015-09-07,85.89,2015-10-21,486.71000000000004,0.0,0.0
287,0.0,0.0,2015-08-25,Casa Boa,2015-08-29,2015-09-13,15.0,2.0,1.0,2.0,30.0,mid,0.0,0.0,660.0,0.0,106.0,0.0,0.0,0.0,0.0,1426.0,,60.0,,,,1486.0,1401.8867924528302,84.11320754716981,,,,2015-08-25,1486.0,5.0,6.0
288,0.0,0.0,2015-08-22,Casa Basta,2015-09-04,2015-09-09,5.0,0.0,5.0,2.0,10.0,mid,0.0,0.0,0.0,0.0,134.0,0.0,0.0,140.0,0.0,530.0,,60.0,,,,590.0,556.6037735849056,33.39622641509434,,,,2015-08-22,590.0,4.0,2.0
289,0.0,0.0,2015-08-27,Casa Boa,2015-09-16,2015-09-20,4.0,0.0,4.0,2.0,8.0,mid,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,424.0,,60.0,,16.0,,484.0,456.6037735849057,27.39622641509434,,,,2015-08-27,484.0,2.0,6.0
290,0.0,0.0,2015-09-03,Casa Basta,2015-09-14,2015-09-21,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,728.0,,60.0,,28.0,,728.0,686.7924528301887,41.20754716981132,,2015-09-03,109.2,2015-09-14,618.8,0.0,0.0
291,0.0,0.0,2015-08-29,Casa Boa,2016-04-23,2016-04-30,7.0,1.0,0.0,2.0,14.0,mid,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,,60.0,,,,720.0,679.2452830188679,40.75471698113207,,2015-08-29,180.0,2016-03-26,540.0,5.0,5.0
